departamento,provincia,distrito,ubigeo_inei,ubigeo_reniec,altitud_msnm,latitud,longitud
LA LIBERTAD,TRUJILLO,LAREDO,130106.0,120103.0,107.0,-8.08972222222222,-78.9602777777778
LA LIBERTAD,TRUJILLO,MOCHE,130107.0,120104.0,25.0,-8.17138888888889,-79.0091666666667
LA LIBERTAD,TRUJILLO,POROTO,130108.0,120109.0,659.0,-8.01138888888889,-78.7677777777778
LA LIBERTAD,TRUJILLO,SALAVERRY,130109.0,120105.0,10.0,-8.22444444444444,-78.9761111111111
LA LIBERTAD,TRUJILLO,SIMBAL,130110.0,120106.0,604.0,-7.97666666666667,-78.8133333333333
LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111.0,120107.0,24.0,-8.13638888888889,-79.0433333333333
LA LIBERTAD,ASCOPE,ASCOPE,130201.0,120801.0,242.0,-7.71361111111111,-79.1072222222222
LA LIBERTAD,ASCOPE,CHICAMA,130202.0,120802.0,150.0,-7.8425,-79.1441666666667
LA LIBERTAD,ASCOPE,CHOCOPE,130203.0,120803.0,118.0,-7.79138888888889,-79.2230555555555
LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204.0,120805.0,42.0,-7.87638888888889,-79.2958333333333
LA LIBERTAD,ASCOPE,PAIJAN,130205.0,120806.0,97.0,-7.73472222222222,-79.3033333333333
LA LIBERTAD,ASCOPE,RAZURI,130206.0,120807.0,14.0,-7.70222222222222,-79.4377777777778
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,130207.0,120804.0,32.0,-7.95777777777778,-79.2436111111111
LA LIBERTAD,ASCOPE,CASA GRANDE,130208.0,120808.0,162.0,-7.74527777777778,-79.1880555555555
LA LIBERTAD,BOLIVAR,BOLIVAR,130301.0,120201.0,3157.0,-7.15388888888889,-77.7022222222222
LA LIBERTAD,BOLIVAR,BAMBAMARCA,130302.0,120202.0,3488.0,-7.43972222222222,-77.6930555555555
LA LIBERTAD,BOLIVAR,CONDORMARCA,130303.0,120203.0,2793.0,-7.54666666666667,-77.5997222222222
LA LIBERTAD,BOLIVAR,LONGOTEA,130304.0,120204.0,2617.0,-7.04388888888889,-77.8722222222222
LA LIBERTAD,BOLIVAR,UCHUMARCA,130305.0,120206.0,3043.0,-7.04722222222222,-77.8055555555555
LA LIBERTAD,BOLIVAR,UCUNCHA,130306.0,120205.0,2634.0,-7.16527777777778,-77.8591666666667
LA LIBERTAD,CHEPEN,CHEPEN,130401.0,120901.0,160.0,-7.2275,-79.4294444444444
LA LIBERTAD,CHEPEN,PACANGA,130402.0,120902.0,112.0,-7.17138888888889,-79.4855555555555
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,130403.0,120903.0,84.0,-7.1825,-79.52
LA LIBERTAD,JULCAN,JULCAN,130501.0,121001.0,3420.0,-8.04277777777778,-78.4863888888889
LA LIBERTAD,JULCAN,CALAMARCA,130502.0,121003.0,3377.0,-8.17,-78.4122222222222
LA LIBERTAD,JULCAN,CARABAMBA,130503.0,121002.0,3345.0,-8.1125,-78.6075
LA LIBERTAD,JULCAN,HUASO,130504.0,121004.0,3075.0,-8.22472222222222,-78.4141666666667
LA LIBERTAD,OTUZCO,OTUZCO,130601.0,120401.0,2701.0,-7.90222222222222,-78.5655555555555
LA LIBERTAD,OTUZCO,AGALLPAMPA,130602.0,120402.0,3143.0,-7.98194444444445,-78.5466666666667
LA LIBERTAD,OTUZCO,CHARAT,130604.0,120403.0,2280.0,-7.82388888888889,-78.4480555555556
LA LIBERTAD,OTUZCO,HUARANCHAL,130605.0,120404.0,2208.0,-7.68972222222222,-78.4425
LA LIBERTAD,OTUZCO,LA CUESTA,130606.0,120405.0,1900.0,-7.91888888888889,-78.7047222222222
LA LIBERTAD,OTUZCO,MACHE,130608.0,120413.0,3320.0,-8.02916666666667,-78.535
LA LIBERTAD,OTUZCO,PARANDAY,130610.0,120408.0,3137.0,-7.885,-78.7094444444444
LA LIBERTAD,OTUZCO,SALPO,130611.0,120409.0,3461.0,-8.00305555555556,-78.6041666666667
LA LIBERTAD,OTUZCO,SINSICAP,130613.0,120410.0,2335.0,-7.85166666666667,-78.7541666666667
LA LIBERTAD,OTUZCO,USQUIL,130614.0,120411.0,3049.0,-7.81527777777778,-78.4166666666667
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,130701.0,120501.0,49.0,-7.41833333333333,-79.5147222222222
LA LIBERTAD,PACASMAYO,GUADALUPE,130702.0,120503.0,124.0,-7.24361111111111,-79.4702777777778
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703.0,120504.0,13.0,-7.3375,-79.5630555555556
LA LIBERTAD,PACASMAYO,PACASMAYO,130704.0,120506.0,21.0,-7.40111111111111,-79.5722222222222
LA LIBERTAD,PACASMAYO,SAN JOSE,130705.0,120508.0,117.0,-7.35,-79.4552777777778
LA LIBERTAD,PATAZ,TAYABAMBA,130801.0,120601.0,3222.0,-8.275,-77.2961111111111
LA LIBERTAD,PATAZ,BULDIBUYO,130802.0,120602.0,3189.0,-8.12694444444445,-77.3952777777778
LA LIBERTAD,PATAZ,CHILLIA,130803.0,120603.0,3166.0,-8.12444444444444,-77.515
LA LIBERTAD,PATAZ,HUANCASPATA,130804.0,120605.0,3313.0,-8.4575,-77.2983333333333
LA LIBERTAD,PATAZ,HUAYLILLAS,130805.0,120604.0,2381.0,-8.18722222222222,-77.3438888888889
LA LIBERTAD,PATAZ,HUAYO,130806.0,120606.0,2188.0,-8.00444444444445,-77.5922222222222
LA LIBERTAD,PATAZ,ONGON,130807.0,120607.0,1353.0,-8.20777777777777,-76.9827777777778
LA LIBERTAD,PATAZ,PARCOY,130808.0,120608.0,3121.0,-8.03333333333333,-77.4797222222222
LA LIBERTAD,PATAZ,PATAZ,130809.0,120609.0,2611.0,-7.785,-77.5938888888889
LA LIBERTAD,PATAZ,PIAS,130810.0,120610.0,2641.0,-7.87194444444445,-77.5466666666667
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811.0,120613.0,3316.0,-8.43805555555555,-77.3205555555556
LA LIBERTAD,PATAZ,TAURIJA,130812.0,120611.0,3123.0,-8.30777777777778,-77.4236111111111
LA LIBERTAD,PATAZ,URPAY,130813.0,120612.0,2707.0,-8.34777777777778,-77.38944444444449
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,130901.0,120301.0,3183.0,-7.81111111111111,-78.0466666666667
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902.0,120304.0,3394.0,-7.78194444444444,-77.8683333333333
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903.0,120302.0,2620.0,-7.80638888888889,-77.7175
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904.0,120303.0,3244.0,-7.86,-77.9438888888889
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905.0,120305.0,2943.0,-7.70583333333333,-78.0336111111111
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906.0,120306.0,2688.0,-7.78611111111111,-78.1419444444445
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907.0,120307.0,2840.0,-7.91138888888889,-77.9061111111111
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,130908.0,120308.0,2697.0,-7.69916666666667,-77.7436111111111
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,131001.0,120701.0,3126.0,-8.14527777777777,-78.1736111111111
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002.0,120708.0,2889.0,-8.13277777777778,-78.0558333333333
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003.0,120702.0,2897.0,-8.09444444444445,-78.1488888888889
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,131004.0,120703.0,3099.0,-8.17083333333333,-77.9738888888889
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,131005.0,120704.0,2694.0,-8.19333333333333,-77.9572222222222
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,131006.0,120705.0,3992.0,-8.00194444444445,-78.31
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,131007.0,120706.0,2937.0,-8.12027777777778,-78.1422222222222
LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,131008.0,120707.0,3080.0,-8.02222222222223,-77.73
LA LIBERTAD,GRAN CHIMU,CASCAS,131101.0,121101.0,1278.0,-7.47944444444445,-78.8197222222222
LA LIBERTAD,GRAN CHIMU,LUCMA,131102.0,121102.0,2192.0,-7.64055555555555,-78.5522222222222
LA LIBERTAD,GRAN CHIMU,MARMOT,131103.0,121103.0,1512.0,-7.69833333333333,-78.6261111111111
LA LIBERTAD,GRAN CHIMU,SAYAPULLO,131104.0,121104.0,2384.0,-7.59583333333333,-78.465
LA LIBERTAD,VIRU,VIRU,131201.0,121201.0,88.0,-8.41444444444445,-78.7527777777778
LA LIBERTAD,VIRU,CHAO,131202.0,121202.0,103.0,-8.54055555555555,-78.6788888888888
LA LIBERTAD,VIRU,GUADALUPITO,131203.0,121203.0,30.0,-8.95166666666667,-78.6247222222222
LAMBAYEQUE,CHICLAYO,CHICLAYO,140101.0,130101.0,28.0,-6.76694444444444,-79.8505555555555
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,140102.0,130102.0,219.0,-6.64305555555555,-79.3852777777778
LAMBAYEQUE,CHICLAYO,ETEN,140103.0,130103.0,15.0,-6.90694444444445,-79.8625
LAMBAYEQUE,CHICLAYO,ETEN PUERTO,140104.0,130104.0,14.0,-6.92555555555555,-79.8661111111111
LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105.0,130112.0,41.0,-6.76305555555555,-79.8344444444444
LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106.0,130115.0,36.0,-6.79444444444444,-79.8444444444444
LAMBAYEQUE,CHICLAYO,LAGUNAS,140107.0,130105.0,34.0,-6.99111111111111,-79.6227777777777
LAMBAYEQUE,CHICLAYO,MONSEFU,140108.0,130106.0,40.0,-6.87805555555556,-79.8725
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,140109.0,130107.0,178.0,-6.87416666666667,-79.3436111111111
LAMBAYEQUE,CHICLAYO,OYOTUN,140110.0,130108.0,209.0,-6.85444444444444,-79.3063888888889
LAMBAYEQUE,CHICLAYO,PICSI,140111.0,130109.0,43.0,-6.71833333333333,-79.7705555555555
LAMBAYEQUE,CHICLAYO,PIMENTEL,140112.0,130110.0,22.0,-6.83527777777778,-79.9358333333333
LAMBAYEQUE,CHICLAYO,REQUE,140113.0,130111.0,34.0,-6.865,-79.8191666666667
LAMBAYEQUE,CHICLAYO,SANTA ROSA,140114.0,130113.0,23.0,-6.88166666666667,-79.9208333333333
LAMBAYEQUE,CHICLAYO,SAÑA,140115.0,130114.0,70.0,-6.91805555555556,-79.5833333333333
LAMBAYEQUE,CHICLAYO,CAYALTI,140116.0,130116.0,86.0,-6.89166666666667,-79.5622222222222
LAMBAYEQUE,CHICLAYO,PATAPO,140117.0,130117.0,113.0,-6.73555555555556,-79.6347222222222
LAMBAYEQUE,CHICLAYO,POMALCA,140118.0,130118.0,61.0,-6.77,-79.7752777777778
LAMBAYEQUE,CHICLAYO,PUCALA,140119.0,130119.0,108.0,-6.78194444444444,-79.6122222222222
LAMBAYEQUE,CHICLAYO,TUMAN,140120.0,130120.0,71.0,-6.75111111111111,-79.7011111111111
LAMBAYEQUE,FERREÑAFE,FERREÑAFE,140201.0,130201.0,38.0,-6.63888888888889,-79.7883333333333
LAMBAYEQUE,FERREÑAFE,CAÑARIS,140202.0,130203.0,2421.0,-6.04611111111111,-79.2652777777778
LAMBAYEQUE,FERREÑAFE,INCAHUASI,140203.0,130202.0,3030.0,-6.23527777777778,-79.3169444444444
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,140204.0,130206.0,66.0,-6.645,-79.7388888888889
LAMBAYEQUE,FERREÑAFE,PITIPO,140205.0,130204.0,70.0,-6.56583333333333,-79.7808333333333
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,140206.0,130205.0,45.0,-6.64027777777778,-79.7961111111111
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301.0,130301.0,24.0,-6.70694444444445,-79.8952777777778
LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,140302.0,130302.0,198.0,-6.15777777777778,-79.6477777777778
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,140303.0,130303.0,60.0,-6.47388888888889,-79.8547222222222
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,140304.0,130304.0,67.0,-6.39277777777778,-79.8227777777777
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,140305.0,130305.0,40.0,-6.54777777777778,-79.865
LAMBAYEQUE,LAMBAYEQUE,MORROPE,140306.0,130306.0,5.0,-6.54027777777778,-80.0155555555556
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,140307.0,130307.0,140.0,-6.15083333333333,-79.7141666666667
LAMBAYEQUE,LAMBAYEQUE,OLMOS,140308.0,130308.0,192.0,-5.98777777777778,-79.7475
LAMBAYEQUE,LAMBAYEQUE,PACORA,140309.0,130309.0,69.0,-6.42861111111111,-79.8388888888889
LAMBAYEQUE,LAMBAYEQUE,SALAS,140310.0,130310.0,174.0,-6.27472222222222,-79.6072222222222
LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,140311.0,130311.0,33.0,-6.76944444444445,-79.9680555555556
LAMBAYEQUE,LAMBAYEQUE,TUCUME,140312.0,130312.0,61.0,-6.51,-79.8591666666667
LIMA,LIMA,LIMA,150101.0,140101.0,162.0,-12.0452777777778,-77.0308333333333
LIMA,LIMA,ANCON,150102.0,140102.0,14.0,-11.7738888888889,-77.1763888888889
LIMA,LIMA,ATE,150103.0,140103.0,378.0,-12.0263888888889,-76.9213888888889
LIMA,LIMA,BARRANCO,150104.0,140125.0,97.0,-12.1491666666667,-77.0216666666667
LIMA,LIMA,BREÑA,150105.0,140104.0,153.0,-12.0588888888889,-77.0461111111111
LIMA,LIMA,CARABAYLLO,150106.0,140105.0,238.0,-11.8902777777778,-77.0269444444444
LIMA,LIMA,CHACLACAYO,150107.0,140107.0,685.0,-11.9752777777778,-76.7688888888889
LIMA,LIMA,CHORRILLOS,150108.0,140108.0,68.0,-12.1769444444444,-77.0163888888889
LIMA,LIMA,CIENEGUILLA,150109.0,140139.0,287.0,-12.1202777777778,-76.8141666666667
LIMA,LIMA,COMAS,150110.0,140106.0,107.0,-11.9572222222222,-77.0494444444444
LIMA,LIMA,EL AGUSTINO,150111.0,140135.0,200.0,-12.0483333333333,-77.0005555555556
LIMA,LIMA,INDEPENDENCIA,150112.0,140134.0,111.0,-11.9972222222222,-77.0547222222222
LIMA,LIMA,JESUS MARIA,150113.0,140133.0,142.0,-12.0755555555556,-77.0433333333333
LIMA,LIMA,LA MOLINA,150114.0,140110.0,262.0,-12.0780555555556,-76.9166666666667
LIMA,LIMA,LA VICTORIA,150115.0,140109.0,142.0,-12.065,-77.0308333333333
LIMA,LIMA,LINCE,150116.0,140111.0,150.0,-12.0844444444444,-77.0302777777778
LIMA,LIMA,LOS OLIVOS,150117.0,140142.0,67.0,-11.9913888888889,-77.0708333333333
LIMA,LIMA,LURIGANCHO,150118.0,140112.0,879.0,-11.9358333333333,-76.6972222222222
LIMA,LIMA,LURIN,150119.0,140113.0,12.0,-12.2747222222222,-76.8702777777778
LIMA,LIMA,MAGDALENA DEL MAR,150120.0,140114.0,90.0,-12.0916666666667,-77.0672222222222
LIMA,LIMA,PUEBLO LIBRE,150121.0,140117.0,114.0,-12.0780555555556,-77.0625
LIMA,LIMA,MIRAFLORES,150122.0,140115.0,125.0,-12.1216666666667,-77.0291666666667
LIMA,LIMA,PACHACAMAC,150123.0,140116.0,68.0,-12.1872222222222,-76.8666666666667
LIMA,LIMA,PUCUSANA,150124.0,140118.0,26.0,-12.4816666666667,-76.7975
LIMA,LIMA,PUENTE PIEDRA,150125.0,140119.0,187.0,-11.8666666666667,-77.0769444444444
LIMA,LIMA,PUNTA HERMOSA,150126.0,140120.0,52.0,-12.3336111111111,-76.8241666666667
LIMA,LIMA,PUNTA NEGRA,150127.0,140121.0,42.0,-12.3652777777778,-76.7955555555556
LIMA,LIMA,RIMAC,150128.0,140122.0,153.0,-12.0422222222222,-77.0269444444444
LIMA,LIMA,SAN BARTOLO,150129.0,140123.0,25.0,-12.3891666666667,-76.7808333333333
LIMA,LIMA,SAN BORJA,150130.0,140140.0,170.0,-12.1072222222222,-76.9988888888889
LIMA,LIMA,SAN ISIDRO,150131.0,140124.0,195.0,-12.0977777777778,-77.0272222222222
LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132.0,140137.0,222.0,-12.0297222222222,-77.01
LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133.0,140136.0,133.0,-12.1636111111111,-76.9636111111111
LIMA,LIMA,SAN LUIS,150134.0,140138.0,214.0,-12.0755555555556,-76.9936111111111
LIMA,LIMA,SAN MARTIN DE PORRES,150135.0,140126.0,138.0,-12.03,-77.0575
LIMA,LIMA,SAN MIGUEL,150136.0,140127.0,84.0,-12.0922222222222,-77.0794444444444
LIMA,LIMA,SANTA ANITA,150137.0,140143.0,285.0,-12.0438888888889,-76.9713888888889
LIMA,LIMA,SANTA MARIA DEL MAR,150138.0,140128.0,52.0,-12.4019444444444,-76.7733333333333
LIMA,LIMA,SANTA ROSA,150139.0,140129.0,72.0,-11.7872222222222,-77.1569444444444
LIMA,LIMA,SANTIAGO DE SURCO,150140.0,140130.0,107.0,-12.145,-77.005
LIMA,LIMA,SURQUILLO,150141.0,140131.0,125.0,-12.1186111111111,-77.0216666666667
LIMA,LIMA,VILLA EL SALVADOR,150142.0,140141.0,204.0,-12.2133333333333,-76.9372222222222
LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143.0,140132.0,210.0,-12.1625,-76.9436111111111
LIMA,LIMA,SANTA MARIA DE HUACHIPA,150144.0,,,,
LIMA,BARRANCA,BARRANCA,150201.0,140901.0,74.0,-10.7533333333333,-77.765
LIMA,BARRANCA,PARAMONGA,150202.0,140902.0,37.0,-10.6747222222222,-77.8180555555555
LIMA,BARRANCA,PATIVILCA,150203.0,140903.0,95.0,-10.6961111111111,-77.7802777777778
LIMA,BARRANCA,SUPE,150204.0,140904.0,69.0,-10.7961111111111,-77.7161111111111
LIMA,BARRANCA,SUPE PUERTO,150205.0,140905.0,41.0,-10.8016666666667,-77.7447222222222
LIMA,CAJATAMBO,CAJATAMBO,150301.0,140201.0,3396.0,-10.4730555555556,-76.9930555555556
LIMA,CAJATAMBO,COPA,150302.0,140205.0,3433.0,-10.3863888888889,-77.0788888888889
LIMA,CAJATAMBO,GORGOR,150303.0,140206.0,3049.0,-10.6211111111111,-77.0413888888889
LIMA,CAJATAMBO,HUANCAPON,150304.0,140207.0,3187.0,-10.5494444444444,-77.1125
LIMA,CAJATAMBO,MANAS,150305.0,140208.0,2457.0,-10.5955555555556,-77.1672222222222
LIMA,CANTA,CANTA,150401.0,140301.0,2867.0,-11.4672222222222,-76.6244444444444
LIMA,CANTA,ARAHUAY,150402.0,140302.0,2533.0,-11.6213888888889,-76.6702777777778
LIMA,CANTA,HUAMANTANGA,150403.0,140303.0,3414.0,-11.4991666666667,-76.7494444444445
LIMA,CANTA,HUAROS,150404.0,140304.0,3614.0,-11.4066666666667,-76.5758333333333
LIMA,CANTA,LACHAQUI,150405.0,140305.0,3686.0,-11.5530555555556,-76.6255555555555
LIMA,CANTA,SAN BUENAVENTURA,150406.0,140306.0,2743.0,-11.4891666666667,-76.6622222222222
LIMA,CANTA,SANTA ROSA DE QUIVES,150407.0,140307.0,936.0,-11.6952777777778,-76.8461111111111
LIMA,CAÑETE,SAN VICENTE DE CAÑETE,150501.0,140401.0,77.0,-13.0777777777778,-76.3877777777778
LIMA,CAÑETE,ASIA,150502.0,140416.0,69.0,-12.7791666666667,-76.5566666666667
LIMA,CAÑETE,CALANGO,150503.0,140402.0,323.0,-12.5263888888889,-76.5436111111111
LIMA,CAÑETE,CERRO AZUL,150504.0,140403.0,17.0,-13.025,-76.4788888888889
LIMA,CAÑETE,CHILCA,150505.0,140405.0,31.0,-12.5180555555556,-76.7380555555555
LIMA,CAÑETE,COAYLLO,150506.0,140404.0,285.0,-12.7272222222222,-76.4602777777778
LIMA,CAÑETE,IMPERIAL,150507.0,140406.0,112.0,-13.0605555555556,-76.3527777777777
LIMA,CAÑETE,LUNAHUANA,150508.0,140407.0,498.0,-12.9705555555556,-76.1511111111111
LIMA,CAÑETE,MALA,150509.0,140408.0,58.0,-12.6575,-76.6325
LIMA,CAÑETE,NUEVO IMPERIAL,150510.0,140409.0,169.0,-13.0755555555556,-76.3166666666667
LIMA,CAÑETE,PACARAN,150511.0,140410.0,721.0,-12.8661111111111,-76.0541666666667
LIMA,CAÑETE,QUILMANA,150512.0,140411.0,185.0,-12.9494444444444,-76.3827777777777
LIMA,CAÑETE,SAN ANTONIO,150513.0,140412.0,67.0,-12.6422222222222,-76.6494444444445
LIMA,CAÑETE,SAN LUIS,150514.0,140413.0,36.0,-13.0511111111111,-76.4311111111111
LIMA,CAÑETE,SANTA CRUZ DE FLORES,150515.0,140414.0,111.0,-12.6197222222222,-76.6397222222222
LIMA,CAÑETE,ZUÑIGA,150516.0,140415.0,827.0,-12.8602777777778,-76.0225
LIMA,HUARAL,HUARAL,150601.0,140801.0,195.0,-11.4952777777778,-77.2069444444444
LIMA,HUARAL,ATAVILLOS ALTO,150602.0,140802.0,3293.0,-11.2341666666667,-76.6558333333333
LIMA,HUARAL,ATAVILLOS BAJO,150603.0,140803.0,1885.0,-11.3519444444444,-76.8255555555555
LIMA,HUARAL,AUCALLAMA,150604.0,140804.0,154.0,-11.5594444444444,-77.18
LIMA,HUARAL,CHANCAY,150605.0,140805.0,58.0,-11.5630555555556,-77.2705555555555
LIMA,HUARAL,IHUARI,150606.0,140806.0,2850.0,-11.1886111111111,-76.95194444444449
LIMA,HUARAL,LAMPIAN,150607.0,140807.0,2467.0,-11.2377777777778,-76.8391666666667
LIMA,HUARAL,PACARAOS,150608.0,140808.0,3348.0,-11.1861111111111,-76.6477777777778
LIMA,HUARAL,SAN MIGUEL DE ACOS,150609.0,140809.0,1591.0,-11.2738888888889,-76.8219444444444
LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,150610.0,140811.0,3550.0,-11.1947222222222,-76.6344444444445
LIMA,HUARAL,SUMBILCA,150611.0,140812.0,3396.0,-11.4066666666667,-76.8197222222222
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,150612.0,140810.0,2640.0,-11.1922222222222,-76.7797222222222
LIMA,HUAROCHIRI,MATUCANA,150701.0,140601.0,2395.0,-11.845,-76.3861111111111
LIMA,HUAROCHIRI,ANTIOQUIA,150702.0,140602.0,1573.0,-12.0808333333333,-76.5108333333333
LIMA,HUAROCHIRI,CALLAHUANCA,150703.0,140603.0,1807.0,-11.8263888888889,-76.6188888888888
LIMA,HUAROCHIRI,CARAMPOMA,150704.0,140604.0,3459.0,-11.6563888888889,-76.5163888888889
LIMA,HUAROCHIRI,CHICLA,150705.0,140607.0,3703.0,-11.7063888888889,-76.2680555555555
LIMA,HUAROCHIRI,CUENCA,150706.0,140606.0,2784.0,-12.1322222222222,-76.4352777777778
LIMA,HUAROCHIRI,HUACHUPAMPA,150707.0,140630.0,2938.0,-11.7211111111111,-76.5886111111111
LIMA,HUAROCHIRI,HUANZA,150708.0,140608.0,3431.0,-11.6561111111111,-76.5036111111111
LIMA,HUAROCHIRI,HUAROCHIRI,150709.0,140609.0,3170.0,-12.1361111111111,-76.2319444444445
LIMA,HUAROCHIRI,LAHUAYTAMBO,150710.0,140610.0,3362.0,-12.0963888888889,-76.3888888888889
LIMA,HUAROCHIRI,LANGA,150711.0,140611.0,2889.0,-12.1255555555556,-76.4211111111111
LIMA,HUAROCHIRI,LARAOS,150712.0,140631.0,3683.0,-11.6644444444444,-76.5394444444444
LIMA,HUAROCHIRI,MARIATANA,150713.0,140612.0,3561.0,-12.2372222222222,-76.3261111111111
LIMA,HUAROCHIRI,RICARDO PALMA,150714.0,140613.0,975.0,-11.9236111111111,-76.665
LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,150715.0,140614.0,3321.0,-12.0022222222222,-76.4747222222222
LIMA,HUAROCHIRI,SAN ANTONIO,150716.0,140615.0,3456.0,-11.7436111111111,-76.65
LIMA,HUAROCHIRI,SAN BARTOLOME,150717.0,140616.0,1644.0,-11.9119444444444,-76.5291666666667
LIMA,HUAROCHIRI,SAN DAMIAN,150718.0,140617.0,3252.0,-12.0177777777778,-76.3919444444445
LIMA,HUAROCHIRI,SAN JUAN DE IRIS,150719.0,140632.0,3436.0,-11.6830555555556,-76.525
LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,150720.0,140619.0,3436.0,-12.1136111111111,-76.1825
LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,150721.0,140620.0,2682.0,-12.1452777777778,-76.2125
LIMA,HUAROCHIRI,SAN MATEO,150722.0,140621.0,3164.0,-11.7591666666667,-76.3005555555555
LIMA,HUAROCHIRI,SAN MATEO DE OTAO,150723.0,140622.0,2084.0,-11.8702777777778,-76.5438888888889
LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,150724.0,140605.0,3196.0,-11.7588888888889,-76.5963888888889
LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,150725.0,140623.0,3140.0,-12.1313888888889,-76.2155555555556
LIMA,HUAROCHIRI,SANGALLAYA,150726.0,140618.0,2779.0,-12.1608333333333,-76.2288888888889
LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,150727.0,140624.0,1440.0,-11.9116666666667,-76.5394444444444
LIMA,HUAROCHIRI,SANTA EULALIA,150728.0,140625.0,1048.0,-11.9016666666667,-76.6638888888889
LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,150729.0,140626.0,3400.0,-12.0955555555556,-76.2305555555556
LIMA,HUAROCHIRI,SANTIAGO DE TUNA,150730.0,140627.0,2913.0,-11.9838888888889,-76.5252777777778
LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,150731.0,140628.0,2861.0,-12.2188888888889,-76.5141666666667
LIMA,HUAROCHIRI,SURCO,150732.0,140629.0,2049.0,-11.8825,-76.4361111111111
LIMA,HUAURA,HUACHO,150801.0,140501.0,46.0,-11.1080555555556,-77.6102777777778
LIMA,HUAURA,AMBAR,150802.0,140502.0,2084.0,-10.7561111111111,-77.2719444444444
LIMA,HUAURA,CALETA DE CARQUIN,150803.0,140504.0,28.0,-11.0916666666667,-77.6283333333333
LIMA,HUAURA,CHECRAS,150804.0,140505.0,3305.0,-10.9180555555556,-76.8255555555555
LIMA,HUAURA,HUALMAY,150805.0,140506.0,47.0,-11.0966666666667,-77.6130555555555
LIMA,HUAURA,HUAURA,150806.0,140507.0,96.0,-11.0697222222222,-77.5991666666667
LIMA,HUAURA,LEONCIO PRADO,150807.0,140508.0,3299.0,-11.0611111111111,-76.9302777777778
LIMA,HUAURA,PACCHO,150808.0,140509.0,3275.0,-10.9575,-76.9333333333333
LIMA,HUAURA,SANTA LEONOR,150809.0,140511.0,3583.0,-10.9486111111111,-76.745
LIMA,HUAURA,SANTA MARIA,150810.0,140512.0,83.0,-11.0966666666667,-77.595
LIMA,HUAURA,SAYAN,150811.0,140513.0,689.0,-11.1352777777778,-77.1936111111111
LIMA,HUAURA,VEGUETA,150812.0,140516.0,40.0,-11.0233333333333,-77.6438888888889
LIMA,OYON,OYON,150901.0,141001.0,3648.0,-10.6680555555556,-76.7733333333333
